timestamp,electric_load_kw,heat_load_kw,cooling_load_kw,pv_kw,wind_kw,buy_price_cny_per_kwh,sell_price_cny_per_kwh
2025-01-13 00:00:00,284.957153,273.003166,171.479068,0.000000,90.483078,0.350000,0.250000
2025-01-13 01:00:00,278.215766,285.392316,156.384329,0.000000,79.666967,0.350000,0.250000
2025-01-13 02:00:00,307.153013,310.285387,149.718102,0.000000,65.546412,0.350000,0.250000
2025-01-13 03:00:00,318.804471,309.568985,164.676000,0.000000,63.579935,0.350000,0.250000
2025-01-13 04:00:00,300.412243,328.952909,170.440969,0.000000,41.315021,0.350000,0.250000
2025-01-13 05:00:00,304.189189,319.375023,170.428364,0.000000,39.137821,0.350000,0.250000
2025-01-13 06:00:00,293.380263,323.055912,159.227810,0.000000,31.752136,0.350000,0.250000
2025-01-13 07:00:00,324.669933,312.025405,216.927440,67.766879,39.737799,0.650000,0.250000
2025-01-13 08:00:00,338.595189,320.993887,254.344450,131.306258,57.013490,0.650000,0.250000
2025-01-13 09:00:00,342.524629,295.929314,302.435056,180.105412,58.995153,0.650000,0.250000
2025-01-13 10:00:00,391.055210,286.998082,297.141980,219.288859,70.023495,0.650000,0.250000
2025-01-13 11:00:00,386.376296,272.685922,327.363751,269.340549,63.136976,0.650000,0.250000
2025-01-13 12:00:00,365.532262,242.673195,334.095768,275.767209,102.946548,0.650000,0.250000
2025-01-13 13:00:00,409.337053,226.741949,312.807597,254.716523,108.311180,0.650000,0.250000
2025-01-13 14:00:00,388.190368,221.838564,303.803089,214.810942,100.986867,0.650000,0.250000
2025-01-13 15:00:00,376.801613,189.654569,279.012825,197.335767,118.689007,0.650000,0.250000
2025-01-13 16:00:00,356.169501,198.238849,250.862466,134.124550,126.131237,0.650000,0.250000
2025-01-13 17:00:00,299.427506,187.594472,215.641158,64.840646,114.661963,1.050000,0.250000
2025-01-13 18:00:00,284.960376,191.689435,164.877664,0.000000,127.459547,1.050000,0.250000
2025-01-13 19:00:00,284.909160,209.325617,174.274391,0.000000,128.762185,1.050000,0.250000
2025-01-13 20:00:00,295.331578,207.454125,158.626764,0.000000,121.353385,1.050000,0.250000
2025-01-13 21:00:00,279.690800,229.401533,173.639146,0.000000,122.121350,1.050000,0.250000
2025-01-13 22:00:00,291.013256,247.278269,167.697910,0.000000,97.351328,0.650000,0.250000
2025-01-13 23:00:00,294.005569,270.419967,150.087922,0.000000,115.922321,0.350000,0.250000
2025-01-14 00:00:00,273.152001,267.382368,147.940595,0.000000,89.666333,0.350000,0.250000
2025-01-14 01:00:00,269.768891,280.458793,149.816365,0.000000,65.413948,0.350000,0.250000
2025-01-14 02:00:00,272.833904,300.665113,164.528210,0.000000,61.043404,0.350000,0.250000
2025-01-14 03:00:00,300.522048,299.488920,160.468424,0.000000,66.203335,0.350000,0.250000
2025-01-14 04:00:00,264.527666,312.061201,171.772872,0.000000,48.876494,0.350000,0.250000
2025-01-14 05:00:00,278.976614,313.717026,163.213655,0.000000,44.489057,0.350000,0.250000
2025-01-14 06:00:00,282.532014,309.135472,165.164938,0.000000,25.209498,0.350000,0.250000
2025-01-14 07:00:00,311.505749,301.948150,207.173153,74.579250,60.171114,0.650000,0.250000
2025-01-14 08:00:00,345.978629,299.180714,250.418273,148.614314,77.265622,0.650000,0.250000
2025-01-14 09:00:00,357.201494,292.725763,264.927966,203.130264,69.251260,0.650000,0.250000
2025-01-14 10:00:00,368.478333,270.601846,308.934356,252.896929,90.038972,0.650000,0.250000
2025-01-14 11:00:00,378.828900,249.788343,304.564080,285.932227,61.030706,0.650000,0.250000
2025-01-14 12:00:00,389.936997,222.563052,322.243469,282.337475,115.681315,0.650000,0.250000
2025-01-14 13:00:00,376.585655,213.181072,312.280180,261.877934,118.935564,0.650000,0.250000
2025-01-14 14:00:00,364.055227,203.304280,287.720818,255.409869,100.702017,0.650000,0.250000
2025-01-14 15:00:00,361.722306,195.836499,293.782586,194.940328,127.739198,0.650000,0.250000
2025-01-14 16:00:00,353.452002,197.808269,235.792158,139.152703,133.490654,0.650000,0.250000
2025-01-14 17:00:00,311.001069,180.460319,201.839369,78.406678,136.621481,1.050000,0.250000
2025-01-14 18:00:00,286.989078,186.457796,147.987496,0.000000,137.840963,1.050000,0.250000
2025-01-14 19:00:00,272.876649,192.562722,148.902548,0.000000,122.517407,1.050000,0.250000
2025-01-14 20:00:00,296.329880,200.079824,166.029612,0.000000,124.795176,1.050000,0.250000
2025-01-14 21:00:00,279.892084,225.718633,156.629412,0.000000,110.637000,1.050000,0.250000
2025-01-14 22:00:00,265.005442,230.244879,150.915423,0.000000,96.057639,0.650000,0.250000
2025-01-14 23:00:00,310.084109,237.516881,162.536968,0.000000,84.079184,0.350000,0.250000
2025-01-15 00:00:00,294.228983,292.897693,162.879391,0.000000,79.799060,0.350000,0.250000
2025-01-15 01:00:00,289.419628,289.341058,148.301006,0.000000,56.822174,0.350000,0.250000
2025-01-15 02:00:00,279.234864,309.010926,161.837454,0.000000,58.304351,0.350000,0.250000
2025-01-15 03:00:00,275.326481,327.126475,155.325408,0.000000,69.608692,0.350000,0.250000
2025-01-15 04:00:00,304.915327,326.286392,158.982655,0.000000,45.879304,0.350000,0.250000
2025-01-15 05:00:00,291.837349,327.083486,166.260237,0.000000,29.229593,0.350000,0.250000
2025-01-15 06:00:00,285.188941,332.822552,155.560223,0.000000,41.191810,0.350000,0.250000
2025-01-15 07:00:00,319.657747,315.638887,221.421202,74.492726,42.438557,0.650000,0.250000
2025-01-15 08:00:00,351.475211,301.800938,245.144375,142.288397,61.599031,0.650000,0.250000
2025-01-15 09:00:00,375.687687,287.792660,279.293481,187.245839,71.565478,0.650000,0.250000
2025-01-15 10:00:00,394.701870,282.704804,324.385651,240.815391,77.631396,0.650000,0.250000
2025-01-15 11:00:00,392.752919,250.757424,321.119362,271.530480,88.960999,0.650000,0.250000
2025-01-15 12:00:00,382.831233,241.505344,323.280047,261.749464,101.486958,0.650000,0.250000
2025-01-15 13:00:00,425.622717,222.734237,327.916350,262.996342,142.292906,0.650000,0.250000
2025-01-15 14:00:00,394.945580,214.711228,299.931679,237.839856,115.513971,0.650000,0.250000
2025-01-15 15:00:00,382.521680,208.059658,285.008565,192.795449,121.665670,0.650000,0.250000
2025-01-15 16:00:00,351.673609,204.531563,258.633704,135.674630,138.618628,0.650000,0.250000
2025-01-15 17:00:00,330.507725,179.256915,209.538817,70.027514,129.857487,1.050000,0.250000
2025-01-15 18:00:00,269.161127,192.222909,163.888454,0.000000,122.209486,1.050000,0.250000
2025-01-15 19:00:00,286.070924,201.268450,170.046534,0.000000,116.904018,1.050000,0.250000
2025-01-15 20:00:00,292.495318,196.968573,170.323178,0.000000,112.976322,1.050000,0.250000
2025-01-15 21:00:00,302.915881,210.722789,150.716226,0.000000,101.561455,1.050000,0.250000
2025-01-15 22:00:00,293.429193,238.962603,171.821726,0.000000,95.807788,0.650000,0.250000
2025-01-15 23:00:00,288.257128,243.305511,172.660787,0.000000,86.087844,0.350000,0.250000
2025-01-16 00:00:00,318.284669,305.936366,168.967299,0.000000,67.147459,0.350000,0.250000
2025-01-16 01:00:00,308.647233,301.769320,179.293109,0.000000,52.084412,0.350000,0.250000
2025-01-16 02:00:00,310.593332,323.444424,187.802410,0.000000,39.485489,0.350000,0.250000
2025-01-16 03:00:00,308.090139,343.906847,163.997193,0.000000,20.547258,0.350000,0.250000
2025-01-16 04:00:00,308.350655,335.070681,172.899778,0.000000,38.834825,0.350000,0.250000
2025-01-16 05:00:00,310.733697,344.058398,181.353093,0.000000,42.725652,0.350000,0.250000
2025-01-16 06:00:00,305.934492,352.367075,179.123194,0.000000,66.047612,0.350000,0.250000
2025-01-16 07:00:00,323.409227,348.175319,229.714956,59.123243,69.386794,0.650000,0.250000
2025-01-16 08:00:00,360.442481,330.942263,260.998043,101.905670,88.816355,0.650000,0.250000
2025-01-16 09:00:00,378.987852,305.778398,290.855204,162.935956,68.059256,0.650000,0.250000
2025-01-16 10:00:00,411.966159,307.937152,339.778651,178.640394,110.345113,0.650000,0.250000
2025-01-16 11:00:00,431.261049,271.308299,346.767694,206.122156,115.700834,0.650000,0.250000
2025-01-16 12:00:00,405.180707,258.056802,339.462734,222.424871,134.113957,0.650000,0.250000
2025-01-16 13:00:00,404.797614,230.122237,328.707930,193.425886,121.992016,0.650000,0.250000
2025-01-16 14:00:00,384.595980,228.035637,324.776257,195.860351,126.811793,0.650000,0.250000
2025-01-16 15:00:00,398.585185,217.873839,299.369919,162.275464,121.069057,0.650000,0.250000
2025-01-16 16:00:00,363.339310,207.087009,260.205576,114.430254,124.101461,0.650000,0.250000
2025-01-16 17:00:00,342.542403,207.887327,198.184886,56.728275,92.399552,1.050000,0.250000
2025-01-16 18:00:00,300.565724,214.111214,173.437885,0.000000,108.694960,1.050000,0.250000
2025-01-16 19:00:00,320.281182,197.678307,185.008107,0.000000,98.191256,1.050000,0.250000
2025-01-16 20:00:00,300.960932,216.273692,182.905980,0.000000,81.016923,1.050000,0.250000
2025-01-16 21:00:00,303.115207,232.312133,186.324258,0.000000,109.250749,1.050000,0.250000
2025-01-16 22:00:00,307.558776,247.164247,170.557985,0.000000,63.057722,0.650000,0.250000
2025-01-16 23:00:00,309.096235,265.139455,158.533249,0.000000,45.865726,0.350000,0.250000
2025-01-17 00:00:00,284.177803,296.774740,168.812662,0.000000,29.712077,0.350000,0.250000
2025-01-17 01:00:00,286.784839,298.985464,160.165138,0.000000,32.100979,0.350000,0.250000
2025-01-17 02:00:00,291.196003,306.740072,169.675935,0.000000,41.749276,0.350000,0.250000
2025-01-17 03:00:00,291.798835,316.422909,172.242120,0.000000,45.469970,0.350000,0.250000
2025-01-17 04:00:00,289.466896,335.503233,166.474695,0.000000,52.285137,0.350000,0.250000
2025-01-17 05:00:00,314.991436,320.738596,174.520224,0.000000,60.787473,0.350000,0.250000
2025-01-17 06:00:00,313.533390,333.040229,169.726370,0.000000,67.872566,0.350000,0.250000
2025-01-17 07:00:00,318.842098,316.010198,209.617493,57.129246,69.146538,0.650000,0.250000
2025-01-17 08:00:00,337.569942,300.546537,255.667854,117.603123,92.779925,0.650000,0.250000
2025-01-17 09:00:00,380.620358,297.965984,290.546923,162.606295,100.548377,0.650000,0.250000
2025-01-17 10:00:00,379.390798,298.480256,310.550984,189.098599,117.708118,0.650000,0.250000
2025-01-17 11:00:00,399.295021,251.826307,339.967390,196.882536,108.488632,0.650000,0.250000
2025-01-17 12:00:00,414.123661,250.367648,326.606403,236.413768,136.876712,0.650000,0.250000
2025-01-17 13:00:00,396.150414,241.587987,332.260346,212.846999,125.543061,0.650000,0.250000
2025-01-17 14:00:00,392.742866,218.513618,314.284033,204.537568,136.559158,0.650000,0.250000
2025-01-17 15:00:00,368.200727,193.163473,275.636336,150.434742,102.244002,0.650000,0.250000
2025-01-17 16:00:00,349.710250,193.173733,263.008027,104.797953,136.884954,0.650000,0.250000
2025-01-17 17:00:00,317.103886,195.577818,217.831190,58.575218,133.778464,1.050000,0.250000
2025-01-17 18:00:00,282.708022,199.355141,175.742487,0.000000,135.497339,1.050000,0.250000
2025-01-17 19:00:00,285.471124,192.798074,160.406688,0.000000,107.621932,1.050000,0.250000
2025-01-17 20:00:00,295.859476,205.717138,174.496308,0.000000,103.907395,1.050000,0.250000
2025-01-17 21:00:00,328.921657,231.797845,173.026234,0.000000,56.630583,1.050000,0.250000
2025-01-17 22:00:00,287.399764,236.619081,156.785333,0.000000,70.774350,0.650000,0.250000
2025-01-17 23:00:00,299.188647,260.592461,166.978401,0.000000,57.792149,0.350000,0.250000
2025-01-18 00:00:00,311.818311,289.801485,164.706091,0.000000,47.211298,0.350000,0.250000
2025-01-18 01:00:00,300.490585,318.469098,180.958104,0.000000,34.018504,0.350000,0.250000
2025-01-18 02:00:00,320.811313,337.030482,171.298684,0.000000,58.802225,0.350000,0.250000
2025-01-18 03:00:00,325.249021,344.826743,176.784273,0.000000,56.642694,0.350000,0.250000
2025-01-18 04:00:00,318.265393,357.950912,181.583074,0.000000,59.315305,0.350000,0.250000
2025-01-18 05:00:00,325.340410,362.381246,174.091870,0.000000,86.021914,0.350000,0.250000
2025-01-18 06:00:00,319.004051,339.199793,174.817527,0.000000,74.997021,0.350000,0.250000
2025-01-18 07:00:00,338.981975,356.796084,218.873892,51.068374,92.536638,0.650000,0.250000
2025-01-18 08:00:00,377.024631,337.904756,278.082029,101.363727,107.519464,0.650000,0.250000
2025-01-18 09:00:00,392.596530,319.246484,309.040989,157.730904,121.770478,0.650000,0.250000
2025-01-18 10:00:00,420.299585,301.410534,330.396982,175.347396,121.483592,0.650000,0.250000
2025-01-18 11:00:00,427.227786,299.727333,350.714639,200.451521,141.792688,0.650000,0.250000
2025-01-18 12:00:00,429.930221,281.796223,358.031852,225.454791,123.880993,0.650000,0.250000
2025-01-18 13:00:00,420.691310,247.396835,361.675254,213.104171,150.109378,0.650000,0.250000
2025-01-18 14:00:00,412.498253,227.558900,358.501870,183.936023,124.832884,0.650000,0.250000
2025-01-18 15:00:00,387.375876,211.019791,315.673270,138.826839,130.499493,0.650000,0.250000
2025-01-18 16:00:00,371.577068,217.086520,264.018172,112.233269,124.511373,0.650000,0.250000
2025-01-18 17:00:00,352.338224,211.395855,220.776560,56.262231,103.573669,1.050000,0.250000
2025-01-18 18:00:00,309.665682,203.682952,190.937350,0.000000,108.906778,1.050000,0.250000
2025-01-18 19:00:00,330.890683,241.062425,166.854274,0.000000,82.605899,1.050000,0.250000
2025-01-18 20:00:00,305.714310,221.595582,178.130859,0.000000,82.373651,1.050000,0.250000
2025-01-18 21:00:00,316.544526,249.253593,184.589911,0.000000,63.019093,1.050000,0.250000
2025-01-18 22:00:00,341.377867,264.968911,165.628205,0.000000,37.294159,0.650000,0.250000
2025-01-18 23:00:00,316.132161,281.100688,176.780678,0.000000,57.616651,0.350000,0.250000
2025-01-19 00:00:00,250.947214,250.857619,151.633744,0.000000,42.836316,0.350000,0.250000
2025-01-19 01:00:00,263.105818,263.563411,143.742564,0.000000,44.411027,0.350000,0.250000
2025-01-19 02:00:00,264.026553,282.764514,158.896537,0.000000,45.554982,0.350000,0.250000
2025-01-19 03:00:00,268.188821,292.513164,146.776084,0.000000,69.935219,0.350000,0.250000
2025-01-19 04:00:00,278.437190,307.950788,143.318358,0.000000,67.635332,0.350000,0.250000
2025-01-19 05:00:00,261.760070,290.609969,138.365191,0.000000,69.132875,0.350000,0.250000
2025-01-19 06:00:00,263.968875,287.371872,141.452421,0.000000,91.811058,0.350000,0.250000
2025-01-19 07:00:00,294.193012,305.113315,191.355484,46.905408,88.716121,0.650000,0.250000
2025-01-19 08:00:00,294.447091,290.588817,217.986693,86.004137,112.030813,0.650000,0.250000
2025-01-19 09:00:00,328.256252,258.064552,254.052474,139.162865,112.147882,0.650000,0.250000
2025-01-19 10:00:00,327.537912,258.103924,284.308109,147.642002,109.985139,0.650000,0.250000
2025-01-19 11:00:00,344.707756,234.327501,304.705117,189.467537,132.452424,0.650000,0.250000
2025-01-19 12:00:00,364.944743,199.916959,308.769664,178.530603,138.983946,0.650000,0.250000
2025-01-19 13:00:00,356.603434,212.922360,299.787136,190.725469,124.049311,0.650000,0.250000
2025-01-19 14:00:00,345.920443,190.044252,284.190619,153.703365,136.272564,0.650000,0.250000
2025-01-19 15:00:00,326.767261,167.133172,252.848410,120.410843,108.734438,0.650000,0.250000
2025-01-19 16:00:00,317.465277,183.073199,226.389467,98.600029,97.162940,0.650000,0.250000
2025-01-19 17:00:00,309.875898,169.353899,173.264022,48.075926,101.807124,1.050000,0.250000
2025-01-19 18:00:00,276.196239,178.021722,153.918160,0.000000,98.369860,1.050000,0.250000
2025-01-19 19:00:00,290.266118,189.671918,137.606973,0.000000,92.050912,1.050000,0.250000
2025-01-19 20:00:00,277.369362,188.191251,159.569243,0.000000,98.370209,1.050000,0.250000
2025-01-19 21:00:00,253.936932,200.186464,147.800735,0.000000,47.499946,1.050000,0.250000
2025-01-19 22:00:00,229.784847,215.489502,153.204552,0.000000,74.253431,0.650000,0.250000
2025-01-19 23:00:00,263.097463,245.093369,152.341051,0.000000,49.884236,0.350000,0.250000
2025-01-20 00:00:00,284.075945,267.964753,156.620857,0.000000,73.345973,0.350000,0.250000
2025-01-20 01:00:00,274.877733,283.961452,168.989373,0.000000,51.169454,0.350000,0.250000
2025-01-20 02:00:00,249.521832,298.111029,141.171347,0.000000,60.213881,0.350000,0.250000
2025-01-20 03:00:00,290.118585,297.020964,146.507081,0.000000,67.096759,0.350000,0.250000
2025-01-20 04:00:00,272.224007,311.365129,181.066628,0.000000,90.947126,0.350000,0.250000
2025-01-20 05:00:00,288.249739,324.723506,157.406568,0.000000,87.736966,0.350000,0.250000
2025-01-20 06:00:00,287.863325,302.929435,157.516213,0.000000,119.671208,0.350000,0.250000
2025-01-20 07:00:00,312.824338,309.450178,205.033322,78.561682,114.870675,0.650000,0.250000
2025-01-20 08:00:00,313.565013,276.485871,239.591360,141.528919,136.330980,0.650000,0.250000
2025-01-20 09:00:00,367.215063,293.165721,263.321411,203.950231,134.735155,0.650000,0.250000
2025-01-20 10:00:00,394.527191,276.874883,305.517260,254.097074,122.868267,0.650000,0.250000
2025-01-20 11:00:00,383.534285,239.518368,310.531480,293.727954,154.114945,0.650000,0.250000
2025-01-20 12:00:00,373.195592,212.099229,321.889839,300.787017,133.978234,0.650000,0.250000
2025-01-20 13:00:00,373.026934,213.851950,318.761696,285.950071,122.766972,0.650000,0.250000
2025-01-20 14:00:00,372.352790,197.757231,283.691629,259.418638,135.296941,0.650000,0.250000
2025-01-20 15:00:00,347.819091,176.722698,276.953358,197.132497,116.205591,0.650000,0.250000
2025-01-20 16:00:00,317.137662,176.680763,234.855431,143.930606,93.916358,0.650000,0.250000
2025-01-20 17:00:00,310.895293,180.190952,207.902039,77.264246,81.629314,1.050000,0.250000
2025-01-20 18:00:00,267.731218,172.779506,161.253006,0.000000,49.886797,1.050000,0.250000
2025-01-20 19:00:00,271.693918,185.201191,171.532562,0.000000,50.203790,1.050000,0.250000
2025-01-20 20:00:00,291.442132,213.524014,152.967277,0.000000,65.575020,1.050000,0.250000
2025-01-20 21:00:00,250.197299,201.152033,156.681274,0.000000,45.800096,1.050000,0.250000
2025-01-20 22:00:00,279.333738,240.683540,175.782219,0.000000,46.331297,0.650000,0.250000
2025-01-20 23:00:00,299.987159,236.146064,167.147790,0.000000,46.229668,0.350000,0.250000
2025-01-21 00:00:00,291.093265,290.847817,181.044593,0.000000,51.870215,0.350000,0.250000
2025-01-21 01:00:00,309.744577,297.821917,178.997819,0.000000,89.423710,0.350000,0.250000
2025-01-21 02:00:00,298.377237,316.492691,179.232006,0.000000,61.078954,0.350000,0.250000
2025-01-21 03:00:00,298.052536,335.660574,166.459605,0.000000,79.428256,0.350000,0.250000
2025-01-21 04:00:00,314.841752,333.519123,158.341203,0.000000,74.887043,0.350000,0.250000
2025-01-21 05:00:00,287.132475,339.514913,163.569237,0.000000,92.357826,0.350000,0.250000
2025-01-21 06:00:00,297.604393,348.935947,178.375859,0.000000,106.967685,0.350000,0.250000
2025-01-21 07:00:00,325.689491,333.953499,222.550104,76.452727,122.257574,0.650000,0.250000
2025-01-21 08:00:00,332.598640,321.851055,265.717612,130.120794,150.769467,0.650000,0.250000
2025-01-21 09:00:00,368.807026,307.334390,295.179919,183.893650,132.094796,0.650000,0.250000
2025-01-21 10:00:00,397.858197,295.420172,333.994087,234.116827,137.757602,0.650000,0.250000
2025-01-21 11:00:00,407.352679,276.960464,334.648854,264.041347,124.322764,0.650000,0.250000
2025-01-21 12:00:00,424.153581,269.924496,345.183886,300.620768,122.394268,0.650000,0.250000
2025-01-21 13:00:00,422.162184,239.705618,342.254299,270.060060,127.633246,0.650000,0.250000
2025-01-21 14:00:00,411.185639,228.073915,335.145801,244.109152,123.363113,0.650000,0.250000
2025-01-21 15:00:00,375.696362,204.732657,309.120659,203.548010,111.305424,0.650000,0.250000
2025-01-21 16:00:00,358.462955,197.827834,259.708281,147.645307,96.662881,0.650000,0.250000
2025-01-21 17:00:00,310.350605,198.402117,232.135101,68.540009,84.875156,1.050000,0.250000
2025-01-21 18:00:00,300.324925,188.116129,188.224670,0.000000,66.659846,1.050000,0.250000
2025-01-21 19:00:00,298.433475,218.203159,168.744411,0.000000,64.686538,1.050000,0.250000
2025-01-21 20:00:00,305.826671,221.882644,171.680534,0.000000,40.589367,1.050000,0.250000
2025-01-21 21:00:00,292.506374,222.305603,177.995800,0.000000,52.296232,1.050000,0.250000
2025-01-21 22:00:00,307.783228,249.675045,179.380140,0.000000,39.154637,0.650000,0.250000
2025-01-21 23:00:00,299.147792,286.603053,159.200470,0.000000,26.384013,0.350000,0.250000
2025-01-22 00:00:00,287.457887,300.885345,175.518682,0.000000,68.255012,0.350000,0.250000
2025-01-22 01:00:00,329.698301,327.189206,181.430638,0.000000,83.437879,0.350000,0.250000
2025-01-22 02:00:00,332.666830,339.360201,171.026686,0.000000,83.627337,0.350000,0.250000
2025-01-22 03:00:00,290.762823,345.574428,196.742921,0.000000,107.680957,0.350000,0.250000
2025-01-22 04:00:00,314.673204,348.480532,181.609158,0.000000,90.081555,0.350000,0.250000
2025-01-22 05:00:00,327.673882,362.516744,170.630136,0.000000,111.456480,0.350000,0.250000
2025-01-22 06:00:00,316.555930,352.748028,186.513791,0.000000,138.741749,0.350000,0.250000
2025-01-22 07:00:00,345.075222,346.813017,218.107353,78.895602,134.609042,0.650000,0.250000
2025-01-22 08:00:00,376.833879,317.426165,261.256864,150.972862,136.909356,0.650000,0.250000
2025-01-22 09:00:00,368.425539,323.574530,300.468995,210.849317,133.945972,0.650000,0.250000
2025-01-22 10:00:00,411.582594,307.204680,326.015662,256.919928,131.108681,0.650000,0.250000
2025-01-22 11:00:00,430.201011,268.351399,337.689447,278.492414,121.735403,0.650000,0.250000
2025-01-22 12:00:00,419.370881,245.369307,351.686139,283.377875,132.984339,0.650000,0.250000
2025-01-22 13:00:00,411.020175,255.987632,345.557275,286.336322,130.948291,0.650000,0.250000
2025-01-22 14:00:00,411.663635,223.288984,331.954540,254.404089,119.241291,0.650000,0.250000
2025-01-22 15:00:00,381.589378,215.837820,305.540512,214.176646,89.331779,0.650000,0.250000
2025-01-22 16:00:00,368.341785,218.052231,277.497880,131.470704,75.785705,0.650000,0.250000
2025-01-22 17:00:00,349.333776,201.777321,229.482574,72.067389,55.867217,1.050000,0.250000
2025-01-22 18:00:00,300.996186,220.507025,177.307615,0.000000,52.016560,1.050000,0.250000
2025-01-22 19:00:00,315.972689,235.318704,170.099893,0.000000,52.979026,1.050000,0.250000
2025-01-22 20:00:00,327.917308,221.090709,178.393336,0.000000,49.751291,1.050000,0.250000
2025-01-22 21:00:00,301.071792,241.289102,182.157509,0.000000,36.598992,1.050000,0.250000
2025-01-22 22:00:00,308.309633,248.793266,175.178499,0.000000,41.738751,0.650000,0.250000
2025-01-22 23:00:00,309.221709,278.839203,173.313039,0.000000,68.260594,0.350000,0.250000
2025-01-23 00:00:00,257.976390,251.500044,161.584405,0.000000,46.219026,0.350000,0.250000
2025-01-23 01:00:00,266.299743,273.043740,147.285400,0.000000,70.071756,0.350000,0.250000
2025-01-23 02:00:00,243.025326,276.851508,135.006355,0.000000,105.442107,0.350000,0.250000
2025-01-23 03:00:00,237.934641,275.109480,140.801911,0.000000,97.258256,0.350000,0.250000
2025-01-23 04:00:00,277.641432,299.029699,153.020353,0.000000,117.218757,0.350000,0.250000
2025-01-23 05:00:00,250.508008,300.315953,140.161815,0.000000,136.053515,0.350000,0.250000
2025-01-23 06:00:00,263.382171,289.985208,152.260648,0.000000,132.598242,0.350000,0.250000
2025-01-23 07:00:00,283.603481,284.940430,193.289522,63.483116,119.784180,0.650000,0.250000
2025-01-23 08:00:00,305.735642,276.262600,224.506725,111.402610,147.472429,0.650000,0.250000
2025-01-23 09:00:00,313.694408,264.586433,264.777649,159.637673,135.622422,0.650000,0.250000
2025-01-23 10:00:00,334.507355,245.610463,270.907870,200.823640,151.066211,0.650000,0.250000
2025-01-23 11:00:00,335.665591,223.546509,282.621828,240.167229,116.271729,0.650000,0.250000
2025-01-23 12:00:00,353.705483,214.008369,290.560955,245.872048,141.998923,0.650000,0.250000
2025-01-23 13:00:00,367.543606,195.802446,298.217897,214.645146,80.330445,0.650000,0.250000
2025-01-23 14:00:00,353.766028,199.365365,286.514748,193.915211,87.998691,0.650000,0.250000
2025-01-23 15:00:00,335.724009,183.593292,251.309111,168.420981,79.719645,0.650000,0.250000
2025-01-23 16:00:00,320.380589,164.831159,228.697329,114.173279,76.501779,0.650000,0.250000
2025-01-23 17:00:00,295.427435,166.792786,174.701587,63.341978,68.849723,1.050000,0.250000
2025-01-23 18:00:00,254.347749,168.859519,134.487366,0.000000,60.937421,1.050000,0.250000
2025-01-23 19:00:00,270.090548,188.203127,153.671836,0.000000,44.568169,1.050000,0.250000
2025-01-23 20:00:00,255.721024,211.162548,153.505465,0.000000,50.585961,1.050000,0.250000
2025-01-23 21:00:00,248.721369,214.662002,143.769616,0.000000,59.325069,1.050000,0.250000
2025-01-23 22:00:00,265.469018,217.986393,149.144586,0.000000,44.108475,0.650000,0.250000
2025-01-23 23:00:00,255.457995,244.740112,148.189876,0.000000,51.984624,0.350000,0.250000
2025-01-24 00:00:00,267.386998,265.837149,154.660522,0.000000,70.630409,0.350000,0.250000
2025-01-24 01:00:00,271.145842,284.468408,163.714913,0.000000,79.733683,0.350000,0.250000
2025-01-24 02:00:00,275.565637,303.705060,141.396171,0.000000,85.134337,0.350000,0.250000
2025-01-24 03:00:00,266.649239,297.098570,153.356625,0.000000,112.586485,0.350000,0.250000
2025-01-24 04:00:00,267.838144,294.674776,162.959649,0.000000,131.937897,0.350000,0.250000
2025-01-24 05:00:00,255.772397,310.935207,162.128523,0.000000,129.081222,0.350000,0.250000
2025-01-24 06:00:00,272.866011,321.111640,172.116660,0.000000,163.393786,0.350000,0.250000
2025-01-24 07:00:00,288.629940,307.859383,205.046976,72.240121,140.919214,0.650000,0.250000
2025-01-24 08:00:00,321.946022,294.330641,236.926416,147.437837,134.371457,0.650000,0.250000
2025-01-24 09:00:00,341.508137,285.478485,272.182124,206.297333,120.996103,0.650000,0.250000
2025-01-24 10:00:00,346.545620,256.812738,287.478221,243.561128,133.531614,0.650000,0.250000
2025-01-24 11:00:00,367.012500,256.323433,319.049011,245.643779,102.637299,0.650000,0.250000
2025-01-24 12:00:00,391.116163,227.909508,314.450705,281.266741,90.969373,0.650000,0.250000
2025-01-24 13:00:00,351.250390,218.105137,301.834047,259.106064,76.967117,0.650000,0.250000
2025-01-24 14:00:00,344.000184,203.937271,304.679300,251.166800,85.220052,0.650000,0.250000
2025-01-24 15:00:00,321.400057,184.318073,258.950030,186.086258,68.903763,0.650000,0.250000
2025-01-24 16:00:00,296.322496,172.800159,230.783487,129.981805,62.937097,0.650000,0.250000
2025-01-24 17:00:00,303.279611,188.358690,203.302062,75.889957,51.005836,1.050000,0.250000
2025-01-24 18:00:00,277.902814,187.469837,157.853945,0.000000,42.544027,1.050000,0.250000
2025-01-24 19:00:00,264.450510,193.111100,155.968571,0.000000,37.341274,1.050000,0.250000
2025-01-24 20:00:00,266.303126,194.558203,147.037502,0.000000,47.476750,1.050000,0.250000
2025-01-24 21:00:00,263.907611,219.510573,152.237101,0.000000,63.283524,1.050000,0.250000
2025-01-24 22:00:00,267.816047,225.126454,157.050132,0.000000,58.420642,0.650000,0.250000
2025-01-24 23:00:00,259.871805,249.227097,152.840774,0.000000,67.486563,0.350000,0.250000
2025-01-25 00:00:00,312.878030,288.524371,180.100695,0.000000,100.945829,0.350000,0.250000
2025-01-25 01:00:00,280.878922,293.922376,155.269441,0.000000,93.531897,0.350000,0.250000
